Datetime,Aberdeen,AuchencorthMoss,BarnstapleA39,BelfastCentre,BirminghamA4540Roadside,BirminghamAcocksGreen,BirminghamLadywood,BirminghamTyburn,BlackpoolMarton,Bournemouth,BristolStPaul_s,CamdenKerbside,CardiffCentre,CarlisleRoadside,ChathamRoadside,ChepstowA48,ChesterfieldLoundsleyGreen,ChesterfieldRoadside,ChilboltonObservatory,ChristchurchBarrackRoad,CoventryAllesley,DerryRosemount,Eastbourne,EdinburghStLeonards,GlasgowHighStreet,GlasgowTownhead,Grangemouth,GreenockA8Roadside,HullFreetown,Inverness,LeamingtonSpa,LeamingtonSpaRugbyRoad,LeedsCentre,LeedsHeadingleyKerbside,LeicesterUniversity,LiverpoolSpeke,LondonBexley,LondonBloomsbury,LondonEltham,LondonHarlington,LondonHarrowStanmore,LondonHonorOakPark,LondonMaryleboneRoad,LondonN_Kensington,LondonTeddingtonBushyPark,LondonWestminster,LoughNavar,ManchesterPiccadilly,Middlesbrough,Narberth,NewcastleCentre,Newport,NorthamptonSpringPark,NorwichLakenfields,NottinghamCentre,OxfordStEbbes,PlymouthCentre,PortTalbotMargam,Portsmouth,Preston,ReadingNewTown,RochesterStoke,SalfordEccles,SaltashCallingtonRoad,SandyRoadside,SheffieldBarnsleyRoad,SheffieldDevonshireGreen,SouthamptonCentre,Southend_on_Sea,Stanford_le_HopeRoadside,Stockton_on_TeesA1305Roadside,Stockton_on_TeesEaglescliffe,Stoke_on_TrentCentre,StorringtonRoadside,SunderlandSilksworth,SwanseaRoadside,Warrington,WiganCentre,WirralTranmere,WorthingA27Roadside,Wrexham,YorkBootham,YorkFishergate,BrightonPrestonPark,Average
2021-02-26 03:00:00,2.123,4.175,5,7.099,7.783,NaN,7.311,NaN,6.226,6,12,8.3,9,6,8,6,7.099,6.675,9.198,10,9.552,3,9.151,5.33,5.731,5.755,7,6.179,12.854,3.231,9.222,8.231,12.594,10,10.59,NaN,9.34,10,13.3,6.828,NaN,9.528,8.7,8.679,9.811,14,1.745,11.321,6.2,7.288,6,6.627,14,8.113,13.09,5.307,6.5,1,NaN,6.462,7,9.976,12.594,-1,NaN,8.9,6.226,8.632,8.726,NaN,3,NaN,8.679,NaN,4.693,13,4,14.623,4.387,6,4.811,10,8,13,7.8066
2021-02-26 04:00:00,2.406,3.774,4,6.297,6.085,NaN,6.061,NaN,6.156,7,14,6.6,9,7,5,7,6.462,5.92,9.363,9,8.75,3,9.434,5.495,5.236,5.542,6,5.92,13.255,3.821,8.703,7.877,10.071,11,12.901,NaN,9.811,9,14.7,7.697,NaN,8.679,9.1,9.34,8.066,10,1.887,9.458,7.2,6.415,5,5.236,12,8.892,13.538,5.495,8.5,0,NaN,6.109,6,10.849,11.509,-3,NaN,6.9,7.17,8.632,8.538,16,1,NaN,8.491,NaN,4.717,8,8,14.057,5.047,7,3.538,10,9,9,7.56184210526316
2021-02-26 05:00:00,2.547,3.892,6,6.061,5.967,NaN,5.283,NaN,5.802,6,11,9.1,12,8,10,6,6.109,5.825,9.292,8,7.901,3,8.868,5.684,5.425,5.307,6,5.991,15.189,4.009,8.373,7.17,11.722,10,12.076,NaN,10.66,8,14,7.71,NaN,8.396,10.2,9.623,5.684,8,1.863,9.104,6.2,4.741,3,4.788,13,9.009,12.217,5.731,6.2,5,NaN,6.297,7,10.849,9.953,-2,NaN,8.9,8.231,8.868,8.066,20,2,NaN,8.632,NaN,4.717,5,10,14.929,4.599,9,3.656,10,15,17,7.86073684210526
2021-02-26 06:00:00,2.594,3.491,7,5.684,6.226,NaN,4.976,NaN,5.825,7,11,10.4,8,9,9,11,6.368,6.25,9.175,8,8.184,2,9.34,5.613,6.344,6.061,6,5.613,15.708,4.127,8.302,7.146,17.123,14,11.816,NaN,10.66,12,14.3,7.519,NaN,8.679,10.4,10.66,6.84,10,2.453,6.981,5.2,1.816,6,4.693,11,9.057,10.991,5.165,7.1,8,NaN,7.311,8,11.604,9.576,2,NaN,8.9,7.901,10.566,7.83,NaN,3,NaN,9.245,NaN,4.835,2,9,17.052,4.292,10,4.009,11,6,14,7.94668
2021-02-26 07:00:00,2.642,3.255,6,5.849,6.816,NaN,5.307,NaN,5.613,8,12,10.4,7,10,11,9,5.519,6.934,9.198,9,8.679,1,9.34,6.014,8.609,8.656,7,5.59,15.708,4.127,8.278,7.264,17.453,16,12.83,NaN,10.566,11,12.7,7.346,NaN,10,12.3,9.151,7.618,12,2.524,7.736,4.2,1.698,8,5.354,12,11.509,10.967,5.991,6.4,7,NaN,7.524,8,12.547,9.458,3,NaN,10.9,7.429,9.41,8.302,NaN,4,NaN,9.316,NaN,4.552,1,11,19.198,4.741,10,4.434,6,9,14,8.26602666666667
2021-02-26 08:00:00,2.995,3.278,7,6.58,7.972,NaN,5.873,NaN,5.354,9,12,12.2,8,13,11,10,6.014,12.759,8.656,14,9.434,5,10.094,6.274,10,9.717,5,5.283,15.92,4.481,8.255,7.264,17.241,17,12.359,NaN,11.226,13,11.8,9.831,NaN,10.755,14.7,9.434,8.066,10,2.382,10.684,6.2,2.759,8,4.882,14,12.005,11.132,7.5,6.5,8,NaN,7.807,11,12.594,11.651,2,NaN,9.9,9.434,10.684,10.542,NaN,3,NaN,9.599,NaN,4.505,6,16,17.335,6.509,16,4.764,8,16,16,9.34910666666667
2021-02-26 09:00:00,3.538,2.972,5,7.288,8.396,NaN,6.156,NaN,5.991,13,14,19,10,12,14,10,6.061,11.627,9.505,18,10.094,7,9.906,5.755,10.778,10.637,9,5.189,16.321,5.024,8.561,7.076,21.58,17,13.373,NaN,11.038,14,12.7,9.25,NaN,11.604,15.9,11.793,10.731,17,3.184,11.038,8.2,2.406,7,5.825,12,11.297,10.566,8.373,5.9,6,NaN,8.137,12,13.561,12.476,2,NaN,8.9,10.259,11.392,12.241,NaN,2,NaN,12.028,NaN,5.189,11,14,21.321,7.241,12,5.66,9,12,13,10.0671733333333
2021-02-26 10:00:00,4.34,2.948,5,7.618,10.472,NaN,5.778,NaN,5.542,13,18,15.5,7,8,12,9,5.967,7.406,8.585,12,8.609,8,7.83,4.717,9.363,9.576,8,5.59,18.208,4.646,7.382,7.076,15.943,11,12.476,NaN,10.377,19,14.9,10.684,NaN,11.415,18.4,13.302,10.778,19,3.09,9.175,8.2,2.335,9,7.571,9,10.33,12.264,8.066,12.3,7,NaN,7.759,13,13.915,10.519,3,NaN,5.9,8.774,12.241,9.104,NaN,3,NaN,15.66,NaN,5.212,18,10,13.939,5.448,9,4.434,11,17,10,9.72885333333333
2021-02-26 11:00:00,7.17,2.642,8,6.698,10.826,NaN,5.118,NaN,5.118,9,17,12.5,10,7,8,15,4.764,6.557,6.392,9,6.745,6,5.283,4.599,8.561,8.231,7,5.542,15.071,4.127,6.675,6.038,9.222,11,10.448,NaN,11.321,15,16.3,9.757,NaN,10.849,15.1,12.736,11.203,17,2.759,9.175,5.2,2.359,6,10.849,6,9.717,10.991,7.689,10.9,6,NaN,6.675,12,12.335,10.708,3,NaN,4.9,6.533,9.835,7.807,NaN,-1,9,8.632,NaN,5.165,14,NaN,13.467,4.67,7,3.585,10,6,8,8.46058666666666
2021-02-26 12:00:00,3.609,2.288,7,5.472,8.491,NaN,4.269,NaN,5.825,7,13,7.7,9,6,8,16,5.307,6.038,5.212,9,6.297,4,0.943,3.939,7.594,6.698,6,5.283,14.481,4.198,5.684,5.495,6.132,10,7.689,NaN,6.981,12,7.6,7.038,NaN,7.453,12.5,9.811,7.972,15,2.5,9.741,3.2,2.712,5,9.175,6,7.901,8.868,7.028,6.8,4,NaN,5.283,7,10.024,9.552,4,NaN,3.9,3.491,5.731,5.212,NaN,-4,6,5.519,NaN,4.34,15,NaN,10.071,3.679,4,2.925,10,6,5,6.74201333333333
2021-02-26 13:00:00,2.453,2.311,6,4.929,8.538,NaN,4.835,NaN,6.415,6,11,7.5,7,10,8,16,5.236,4.788,5.142,19,5.59,3,NaN,4.175,7.453,6.368,6,6.722,12.783,5.118,5.354,5.236,5.825,9,5.92,NaN,5.755,10,6,6.806,NaN,8.491,NaN,NaN,4.788,6,2.264,9.057,4.2,4.222,6,12.972,8,7.123,6.226,4.127,3.7,10,NaN,5.542,4,6.392,9.646,2,NaN,4.9,5.731,4.811,4.976,NaN,-3,5,5.165,NaN,3.726,14,5,4.127,3.514,4,2.995,7,7,7,6.3417397260274
2021-02-26 14:00:00,5.519,2.099,7,4.859,7.642,NaN,4.859,NaN,6.274,6,10,10.5,5,8,4,15,3.609,6.816,5.047,7,5.047,7,NaN,3.349,5.613,3.632,6,5.802,10.731,5.33,4.245,4.458,5.472,8,5.33,NaN,4.811,7,7.6,5.391,NaN,7.076,6.9,4.906,6.84,12,2.075,8.208,4.2,5.142,6,11.745,6,4.929,5.024,3.679,5.5,7,NaN,5.542,6,5.495,8.09,0,NaN,7.9,6.321,4.953,5.236,NaN,-3,3,5.283,NaN,3.349,11,2,3.302,3.561,3,2.547,5,7,8,5.79784
2021-02-26 15:00:00,7.995,1.816,4,5.047,6.533,NaN,4.434,NaN,5.542,6,8,8,7,7,4,11,4.646,7.005,4.599,9,4.67,6,4.906,3.042,4.811,3.373,4,5.637,12.264,4.151,4.151,4.481,5.118,5,3.915,NaN,4.245,18,5.8,4.225,NaN,5,7.7,3.868,5.731,9,1.934,6.203,5.2,5.873,6,11.203,5,4.222,5.165,4.481,5.2,8,NaN,5,4,6.58,5.778,1,NaN,6.9,4.764,4.316,4.693,NaN,-3,2,5.307,NaN,2.712,10,0,2.665,4.009,6,2.052,5,7,9,5.46002631578947
2021-02-26 16:00:00,7.311,1.863,6,5.189,5.825,NaN,3.986,NaN,5.283,8,4,5.9,8,5,5,15,6.156,7.288,4.222,8,3.892,3,6.226,2.524,4.363,3.514,2,5.425,7.995,4.693,3.868,4.151,5,5,4.292,NaN,3.679,-3,5.3,3.382,NaN,4.151,6.4,3.208,4.198,7,2.123,4.811,6.2,6.109,7,9.859,7,4.151,4.646,4.269,2.7,7,NaN,5.118,1,4.363,3.915,-1,NaN,4.9,4.788,3.538,4.458,NaN,2,4,5.731,NaN,2.783,11,0,3.42,4.151,11,2.17,4,7,7,4.91430263157895
2021-02-26 17:00:00,9.505,2.382,5,3.821,5.943,NaN,3.514,NaN,5.943,9,4,4.8,6,8,5,14,4.623,4.599,4.528,10,4.127,6,6.132,2.759,5.401,3.373,2,5.66,7.382,5.637,3.396,3.373,5.024,7,4.623,NaN,3.302,4,6.8,4.062,NaN,3.396,6.1,4.34,3.538,9,2.193,4.693,5.2,4.434,5,4.41,6,4.363,5.66,3.726,4.6,8,NaN,4.599,4,3.844,3.774,-2,NaN,3.9,4.198,4.788,3.821,NaN,3,5,4.67,NaN,3.255,11,2,5.071,5.047,11,1.91,4,13,9,5.1873552631579
2021-02-26 18:00:00,15.849,2.311,8,4.623,8.042,NaN,6.274,NaN,6.627,15,6,7.3,5,10,10,17,6.038,10.519,11.698,9,5.259,4,6.321,3.184,6.274,4.08,3,7.076,9.835,5.825,4.175,7.524,5.66,9,5.755,NaN,4.528,10,4.5,6.025,NaN,4.245,8.8,4.717,5.755,9,4.057,5.519,6.2,4.08,10,4.292,6,5.519,11.061,6.91,6.5,14,NaN,4.859,4,4.175,6.274,0,NaN,8.9,5.307,7.736,5.613,NaN,NaN,10,6.109,NaN,4.741,16,2,5.024,8.278,10,2.877,7,14,NaN,7.03851351351351
2021-02-26 19:00:00,15.354,2.311,8,7.288,8.373,NaN,10.849,NaN,10.613,13,6,12.5,6,10,8,24,7.076,29.198,10.495,11,9.316,7,9.245,3.443,6.84,4.104,5,7.311,10.967,4.741,13.939,22.665,7.217,18,12.335,NaN,6.604,11,8.7,8.89,NaN,9.623,NaN,NaN,8.844,9,3.208,6.981,8.2,4.788,7,5.684,11,17.264,18.797,6.486,8,19,NaN,5.943,12,4.906,9.717,3,NaN,13.9,15.59,13.844,17.264,NaN,1,16,13.396,NaN,8.349,32,8,7.264,8.137,10,6.038,15,24,23,10.6702297297297
2021-02-26 20:00:00,13.09,2.429,14,8.939,19.552,NaN,23.09,NaN,11.132,20,12,17.8,8,10,179,19,4.623,27.099,5.566,11,18.892,13,NaN,4.057,5.849,4.693,6,6.981,15.425,4.788,24.977,24.646,9.976,19,22.193,NaN,NaN,10,10.8,9.514,NaN,NaN,16,19.717,14.835,13,3.184,9.222,16.2,14.458,12,11.981,11,29.34,28.255,6.038,15.9,13,NaN,10.778,27,6.274,14.788,31,NaN,10.9,19.269,15.566,36.722,NaN,6,10,15.59,NaN,6.462,21,8,15.519,6.958,17,9.387,19,25,22,16.5130684931507
2021-02-26 21:00:00,9.764,2.807,15,15.991,22.311,NaN,21.934,NaN,8.726,24,20,26.4,20,13,38,14,7.453,20.708,7.736,39,20.967,14,19.528,4.41,6.344,5.495,6,6.014,18.043,3.962,23.679,27.972,14.646,17,31.769,NaN,19.34,18,15.9,13.764,NaN,26.038,17.4,25.377,26.58,14,4.906,20.991,13.2,7.476,9,13.278,23,19.175,37.382,5.802,41.2,12,NaN,18.326,34,9.646,22.5,13,NaN,13.9,22.217,15.024,39.953,NaN,7,8,11.392,NaN,7.571,33,12,28.797,4.976,19,15.212,29,25,NaN,17.59976
2021-02-26 22:00:00,11.863,2.995,15,16.627,28.609,NaN,22.877,NaN,7.571,34,37,26.5,22,14,16,17,10.66,19.481,15.943,32,21.462,11,20.755,3.915,5.802,4.67,6,5.448,14.104,3.75,14.198,27.429,17.359,22,28.892,NaN,25.66,8,35.5,19.517,NaN,33.019,22.6,26.51,37.594,21,4.528,21.486,9.2,4.575,6,12.241,21,20.543,30.307,8.514,22.7,10,NaN,18.892,49,9.811,28.16,11,NaN,13.9,29.599,24.458,68.208,NaN,8,15,13.231,NaN,8.208,27,16,31.958,5.802,13,8.042,27,25,32,18.9562236842105
2021-02-26 23:00:00,8.915,2.877,8,19.811,29.269,NaN,15.708,NaN,5.542,44,64,20.7,23,17,23,11,10.212,17.594,16.203,31,22.948,9,21.227,3.75,5.377,4.788,4,5.519,12.382,3.75,14.387,25.637,19.953,27,31.651,NaN,29.34,23,36.7,25.368,NaN,40.472,23.5,29.906,26.627,23,3.726,29.977,4.2,3.467,5,16.297,19,27.76,33.962,10.896,19,8,NaN,17.736,40,12.264,30.519,10,NaN,22.9,31.344,38.727,34.057,NaN,6,13,10.66,NaN,5.943,29,16,27.311,5.448,8,5.236,28,29,20,19.2045131578947
2021-02-27 00:00:00,7.382,3.231,7,11.745,27.477,NaN,11.226,NaN,5.967,28,50,16.6,17,10,19,12,15.448,28.514,20.472,33,20.189,8,20.66,3.113,4.882,4.363,4,6.25,16.91,3.75,12.571,24.033,14.245,40,28.538,NaN,31.981,18,29.5,25.63,NaN,33.679,22.7,30.944,30.59,32,5.613,33.915,5.2,3.302,17,8.75,17,50.236,30.377,10.354,22.7,3,NaN,15.566,33,19.576,28.75,12,NaN,13.9,28.679,31.179,19.717,NaN,6,9,9.67,NaN,4.363,23,19,20.212,4.717,5,10.401,15,21,23,18.0364078947369
2021-02-27 01:00:00,4.764,3.231,8,10.212,27.264,NaN,10.071,NaN,5.802,27,30,19.4,18,12,13,8,17.76,35.849,26.533,43,18.231,4,15.283,3.066,4.434,4.245,7,6.627,22.17,2.736,13.986,23.915,13.326,32,28.444,NaN,28.585,10,28.8,24.045,NaN,30.755,16.6,33.019,30.944,37,4.764,27.594,6.2,3.609,4,10.236,17,56.722,30.33,12.665,20.2,4,NaN,11.557,33,23.727,30.495,11,NaN,12.9,27.547,27.099,12.618,NaN,7,9,12.689,NaN,4.741,22,20,18.868,5.401,6,5.66,19,23,21,17.3778815789474
2021-02-27 02:00:00,3.231,3.208,9,9.08,23.09,NaN,8.467,NaN,7.005,22,42,21.6,14,14,16,7,12.759,33.962,20.307,34,17.005,2,19.717,3.09,4.599,4.505,8,6.675,20.826,2.854,12.972,23.326,20.543,26,23.396,NaN,27.642,17,35.8,21.3,NaN,30.094,24.6,35,24.788,34,4.976,22.76,5.2,6.297,7,8.939,18,28.09,33.538,13.184,14.7,5,NaN,9.481,17,24.245,36.415,11,NaN,17.9,25.425,25.59,14.269,NaN,6,6,18.443,NaN,4.057,16,28,19.033,11.156,7,5.212,15,5,25,16.5967236842105
2021-02-27 03:00:00,3.066,2.901,6,8.184,16.91,NaN,7.925,NaN,7.076,21,36,21.8,15,22,19,7,10.33,24.316,16.793,22,17.193,5,21.227,3.349,5.142,5.142,5,6.368,20.708,2.193,14.976,20.354,23.113,19,22.406,NaN,23.962,18,25.9,18.26,NaN,28.868,24.8,29.528,28.42,34,4.953,19.505,2.2,3.962,14,8.443,17,25.731,31.439,14.67,10.1,2,NaN,8.443,23,22.783,36.344,8,NaN,14.9,20.543,19.882,13.703,NaN,5,4,16.179,NaN,4.859,11,34,24.127,9.245,8,6.156,8,4,21,15.3602236842105
2021-02-27 04:00:00,2.995,2.901,5,7.5,12.429,NaN,7.547,NaN,5.59,20,18,17.5,9,10,19,7,9.222,13.703,16.722,18,17.241,8,20,3.491,5.542,5.377,3,6.958,16.038,1.533,10.59,15.991,21.462,22,21.887,NaN,21.604,21,24.6,17.264,NaN,24.151,25.2,28.302,24.576,29,4.575,16.533,3.2,3.16,11,7.925,20,24.599,30.519,14.623,8,2,NaN,8.797,17,24.151,29.552,9,NaN,16.9,14.363,17.382,14.741,NaN,5,5,17.193,NaN,6.25,9,33,23.986,3.986,10,6.014,8,5,16,13.7284868421053
2021-02-27 05:00:00,3.113,3.278,6,7.335,12.594,NaN,7.123,NaN,5.189,19,44,20,7,7,18,8,9.599,13.75,13.609,21,16.816,6,18.113,3.42,5.731,5.731,4,6.58,14.245,1.675,11.132,15.354,16.981,23,21.132,NaN,20.189,18,27.6,16.505,NaN,21.887,18.9,23.774,20.165,33,4.34,15.448,4.2,2.17,9,8.042,13,21.981,26.58,13.514,11.9,2,NaN,9.717,24,25.849,26.675,5,NaN,8.9,12.948,16.321,14.576,NaN,3,5,13.255,NaN,4.929,6,30,22.76,5.519,7,5.189,5,4,21,13.2149078947368
2021-02-27 06:00:00,3.042,3.16,4,7.712,11.038,NaN,6.91,NaN,7.382,18,14,19,11,8,17,7,13.066,16.793,13.066,13,15.33,5,17.453,3.656,5.873,5.825,7,7.712,13.302,1.274,11.321,16.439,14.788,17,20.684,NaN,19.057,18,23.6,15.734,NaN,20.66,20.5,21.321,19.269,28,4.245,18.349,9.2,0.896,9,7.759,17,20.943,29.811,14.528,9.4,0,NaN,8.986,18,27.099,24.882,1,NaN,9.9,11.415,14.08,15.566,NaN,0,4,12.241,NaN,3.939,8,23,22.429,7.759,6,4.552,4,2,19,12.2492894736842
2021-02-27 07:00:00,2.311,3.113,5,7.429,12.901,NaN,7.005,NaN,10.189,23,12,19,10,13,18,9,14.104,16.014,12.972,18,15.731,4,15.472,3.821,6.769,6.439,6,8.09,16.58,1.132,12.005,15.094,13.939,7,20.401,NaN,18.679,16,24.1,16.446,NaN,20,22.3,20.472,17.099,27,3.868,20.354,9.2,1.486,7,7.547,17,22.807,32.052,16.91,13.4,2,NaN,8.868,23,25.024,21.25,2,NaN,19.9,14.363,12.972,17.948,NaN,2,6,24.34,NaN,4.34,8,16,23.019,8.585,7,4.552,4,3,19,12.8472631578947
2021-02-27 08:00:00,2.311,3.113,6,7.547,14.269,NaN,7.028,NaN,11.863,21,10,22,8,9,19,14,13.939,13.915,17.854,22,15.543,4,15,4.009,6.722,6.651,6,7.476,20.071,1.156,14.458,17.453,15.849,7,20.755,NaN,19.245,14,22.9,16.241,NaN,19.151,19.7,20.377,18.043,28,3.939,19.01,6.2,4.292,6,7.217,19,23.774,31.816,16.061,11.2,1,NaN,9.269,23,23.986,21.981,4,NaN,22.9,15.142,13.443,19.151,NaN,2,8,21.887,NaN,4.127,6,22,23.656,9.198,13,5.566,7,4,20,13.3086052631579
2021-02-27 09:00:00,4.316,3.113,6,7.476,14.316,NaN,7.217,NaN,14.882,18,9,24.9,7,18,15,13,16.415,23.868,14.576,20,17.948,4,14.623,4.835,7.288,7.052,3,6.792,20.047,1.156,17.005,18.491,20.778,15,22.642,NaN,20.566,18,24.1,16.125,NaN,20.849,18,22.642,22.17,28,1.981,19.788,5.2,2.099,9,7.877,18,25.118,29.646,22.052,10.7,6,NaN,9.009,23,24.057,25.071,4,NaN,21.9,11.887,13.986,18.137,NaN,6,9,22.665,NaN,5.259,6,19,23.609,10.142,13,5.637,6,4,15,13.9737894736842
2021-02-27 10:00:00,2.712,3.066,8,5.542,17.005,NaN,9.198,NaN,11.25,14,17,14.3,11,8,19,17,14.835,8.349,11.25,18,11.557,3,15.849,4.859,7.264,7.382,2,5,16.038,1.108,22.005,20.142,19.34,19,24.316,NaN,22.076,17,25.8,18.538,NaN,21.227,18.1,27.453,22.783,33,1.132,13.491,5.2,1.226,7,6.462,21,22.618,32.005,17.028,12.4,6,NaN,8.892,17,25.33,17.311,1,NaN,18.9,14.811,12.288,17.476,NaN,4,6,32.382,NaN,6.061,11,21,16.321,9.646,11,4.741,5,6,10,13.3692763157895
2021-02-27 11:00:00,2.028,3.349,4,5.825,8.679,NaN,7.217,NaN,8.75,10,16,11.7,10,10,14,18,11.179,12.052,8.962,10,7.877,5,14.434,4.623,5.896,5.307,2,3.538,10.566,1.226,12.972,12.193,17.948,20,15.024,NaN,21.51,17,20.5,14.804,NaN,18.491,10.6,18.208,20.92,11,1.061,9.67,5.2,1.321,8,6.415,13,19.717,24.528,12.807,10,32,NaN,8.396,7,24.01,19.481,-2,NaN,21.9,11.557,9.269,15.943,NaN,1,6,25.731,NaN,6.675,13,16,13.703,11.297,16,4.363,4,5,15,11.3213421052632
2021-02-27 12:00:00,0.802,3.184,2,3.609,9.458,NaN,7.17,NaN,6.274,4,6,10.2,14,10,19,20,7.594,10.613,7.052,12,6.698,8,15.283,3.632,3.137,2.665,3,2.759,10.613,2.429,7.925,7.028,14.623,12,10.472,NaN,14.057,16,15.7,11.071,NaN,13.491,11.9,6.887,13.656,15,1.486,8.915,4.2,1.108,10,5.425,10,16.604,9.552,7.925,8,15,NaN,10.519,5,20.212,14.481,11,NaN,12.9,13.184,7.736,11.675,NaN,3,8,12.854,NaN,5.33,16,10,10.566,9.929,16,8.373,5,4,11,9.2888947368421
2021-02-27 13:00:00,1.038,2.241,5,4.269,8.349,NaN,6.509,NaN,5.047,8,8,24.7,9,12,11,11,6.651,10.896,8.019,22,7.17,5,15.566,3.373,5.071,3.915,3,3.066,7.335,3.042,6.557,5.519,12.5,9,6.297,NaN,10.755,19,9.6,5.657,NaN,13.774,13.7,8.962,9.693,12,1.274,7.547,6.2,2.571,8,5.896,7,14.41,9.67,4.906,5.6,15,NaN,10.967,5,17.429,11.934,7,NaN,6.9,4.646,9.009,7.571,17,3,8,6.439,NaN,4.481,10,7,11.179,7.925,13,5.071,6,4,8,8.3492987012987
2021-02-27 14:00:00,2.288,1.722,13,3.939,7.712,NaN,6.274,NaN,4.34,14,8,NaN,11,12,12,12,5.212,7.028,6.132,10,6.816,6,19.34,2.759,5.943,5.118,1,4.67,8.019,3.137,3.892,4.41,8.656,9,5.236,NaN,11.887,10,12.4,4.989,NaN,9.151,14.7,9.528,10.307,15,1.038,9.552,6.2,3.892,7,4.835,6,9.693,9.151,6.132,7.8,32,NaN,10.047,5,17.689,12.877,1,NaN,6.9,4.859,9.34,8.797,NaN,0,5,4.222,NaN,4.151,10,6,7.689,4.104,15,3.396,7,3,15,7.90625333333333
2021-02-27 15:00:00,2.335,1.439,24,5.307,6.014,NaN,6.486,NaN,4.198,11,6,12.1,10,10,17,14,4.953,5.047,5.896,11,6.58,8,20.566,2.264,5.354,4.575,2,5.943,7.948,4.033,4.057,4.009,7.288,6,5.377,NaN,11.226,14,14.2,6.478,NaN,9.906,13.5,11.415,11.415,14,1.179,8.915,5.2,2.877,5,4.198,12,9.929,8.75,5.307,7.1,80,NaN,7.547,5,21.109,10.283,1,NaN,7.9,7.571,8.892,7.901,NaN,-1,4,3.679,NaN,4.458,15,3,3.915,3.302,18,3.137,8,10,18,8.92181578947368
2021-02-27 16:00:00,1.675,2.288,6,7.689,6.392,NaN,6.061,NaN,3.538,14,4,14.4,11,13,12,10,7.241,7.594,5.755,14,5.849,6,15.66,1.981,5.236,4.033,2,6.958,7.854,5.118,4.882,4.906,6.509,5,4.976,NaN,10.472,17,13.7,9.1,NaN,10.094,16.2,12.736,12.217,13,1.156,9.434,6.2,3.302,3,3.585,10,9.434,8.538,5.802,8.1,10,NaN,6.368,7,21.51,11.274,3,NaN,10.9,6.769,9.717,10.708,14,1,9,3.868,NaN,6.156,14,2,4.741,3.774,15,4.033,11,10,23,8.25302597402598
2021-02-27 17:00:00,2.83,2.972,6,10.071,5.708,NaN,5.448,NaN,8.137,17,12,12.9,7,11,20,7,7.5,9.057,7.382,14,7.359,4,10.849,3.349,6.25,4.717,5,6.368,8.467,5.778,8.939,7.005,9.434,15,5.472,NaN,9.528,18,11.4,11.55,NaN,11.698,NaN,13.585,13.656,13,2.476,10.849,5.2,3.066,4,3.09,13,10.59,7.783,5.259,9.6,12,NaN,7.17,6,25.637,8.679,2,NaN,13.9,7.618,9.859,16.981,NaN,4,10,5.943,NaN,9.481,11,8,5.118,4.623,18,6.132,14,16,19,9.23284
2021-02-27 18:00:00,4.859,2.665,7,11.203,9.222,NaN,7.217,NaN,5.849,18,7,14.5,10,12,24,12,13.231,14.458,8.844,21,8.042,9,11.698,4.953,5.637,5.047,9,3.373,19.033,8.066,22.406,8.042,10.755,16,7.052,NaN,9.717,10,13.9,14.906,NaN,13.585,17,13.585,15.094,15,1.934,10.259,9.2,4.552,7,3.986,20,10.047,9.976,5.613,10.1,13,NaN,8.113,14,26.038,9.67,6,NaN,15.9,11.509,11.981,22.524,NaN,7,12,8.113,NaN,11.91,16,7,9.693,4.953,26,8.939,22,16,19,11.4993289473684
2021-02-27 19:00:00,8.939,3.703,8,9.434,31.911,NaN,8.915,NaN,12.948,21,17,14.1,8,15,31,22,14.363,23.774,8.915,47,17.099,13,14.151,5.849,6.392,5.849,7,5.943,37.995,10.802,11.109,14.198,12.146,15,12.406,NaN,17.547,13,20.9,18.278,NaN,19.906,19.2,NaN,20.047,15,2.075,12.429,19.2,6.58,7,11.274,24,16.085,20.354,8.349,13.7,18,NaN,15.283,11,27.359,12.264,14,NaN,46.9,16.863,23.939,28.09,NaN,16,17,28.821,NaN,15.637,28,11,19.646,10.873,23,12.901,25,27,NaN,16.6005540540541
2021-02-27 20:00:00,19.057,5.566,14,12.005,22.264,NaN,11.981,NaN,12.311,43,17,17.6,26,13,34,13,16.557,42.878,9.104,24,25.59,20,NaN,6.061,7.005,5.094,5,8.019,28.774,11.958,22.005,33.821,21.132,24,21.297,NaN,NaN,21,23.5,21.085,NaN,NaN,18.6,15.755,26.462,18,4.906,18.868,14.2,5.094,5,13.066,30,19.175,42.123,7.429,23,19,NaN,32.076,16,29.788,20.778,21,NaN,30.9,33.797,41.887,32.17,NaN,12,10,37.571,NaN,10.849,38,12,23.349,18.467,17,8.915,30,33,19,20.1080684931507
2021-02-27 21:00:00,18.467,6.651,11,20.943,41.769,NaN,26.344,NaN,17.83,48,31,22.4,28,11,41,19,13.255,38.231,9.528,24,30.92,28,27.076,6.745,8.066,4.363,4,7.099,47.618,16.462,25.613,24.127,29.245,17,31.061,NaN,51.604,19,30.7,25.783,NaN,27.453,17.1,15.849,25.826,19,4.34,20.708,21.2,5.684,13,13.632,27,36.132,51.793,10.849,18.3,23,NaN,39.953,20,31.014,28.231,27,NaN,20.9,42.854,48.278,41.911,NaN,20,13,27.524,NaN,12.005,28,11,43.043,26.698,20,10.165,31,40,NaN,23.9512266666667
