Datetime,Aberdeen,AuchencorthMoss,BarnstapleA39,BelfastCentre,BirminghamA4540Roadside,BirminghamAcocksGreen,BirminghamLadywood,BirminghamTyburn,BlackpoolMarton,Bournemouth,BristolStPaul_s,CamdenKerbside,CardiffCentre,CarlisleRoadside,ChathamRoadside,ChepstowA48,ChesterfieldLoundsleyGreen,ChesterfieldRoadside,ChilboltonObservatory,ChristchurchBarrackRoad,CoventryAllesley,DerryRosemount,Eastbourne,EdinburghStLeonards,GlasgowHighStreet,GlasgowTownhead,Grangemouth,GreenockA8Roadside,HullFreetown,Inverness,LeamingtonSpa,LeamingtonSpaRugbyRoad,LeedsCentre,LeedsHeadingleyKerbside,LeicesterUniversity,LiverpoolSpeke,LondonBexley,LondonBloomsbury,LondonEltham,LondonHarlington,LondonHarrowStanmore,LondonHonorOakPark,LondonMaryleboneRoad,LondonN_Kensington,LondonTeddingtonBushyPark,LondonWestminster,LoughNavar,ManchesterPiccadilly,Middlesbrough,Narberth,NewcastleCentre,Newport,NorthamptonSpringPark,NorwichLakenfields,NottinghamCentre,OxfordStEbbes,PlymouthCentre,PortTalbotMargam,Portsmouth,Preston,ReadingNewTown,RochesterStoke,SalfordEccles,SaltashCallingtonRoad,SandyRoadside,SheffieldBarnsleyRoad,SheffieldDevonshireGreen,SouthamptonCentre,Southend_on_Sea,Stanford_le_HopeRoadside,Stockton_on_TeesA1305Roadside,Stockton_on_TeesEaglescliffe,Stoke_on_TrentCentre,StorringtonRoadside,SunderlandSilksworth,SwanseaRoadside,Warrington,WiganCentre,WirralTranmere,WorthingA27Roadside,Wrexham,YorkBootham,YorkFishergate,BrightonPrestonPark,Average
2020-10-25 12:00:00,3.726,1.439,7,4.009,2.146,2.547,1.675,NaN,3.632,3,2,4.3,4,3,6,7,2.146,2.146,3.325,6,2.075,8,2.382,1.91,3.679,3.137,4,3.797,3.184,1.84,2.476,3.066,2.571,3,2.146,NaN,2.335,4,2.2,1.942,NaN,2.547,4.3,2.311,2.146,7,4.34,3.443,4,2.5,2,3.939,6,2.618,3.019,4.009,NaN,13,NaN,2.759,3,2.382,3.16,1,3,3.9,2.594,4.693,2.736,5,-4,3,2.5,NaN,3.184,5,2,3.208,3.113,7,2.972,1,5,3,3.40005128205128
2020-10-25 13:00:00,2.571,1.91,8,5,1.981,1.981,1.58,NaN,4.599,1,3,3.6,2,6,3,5,2.288,2.217,2.759,5,2.217,9,2.476,2.288,5.731,4.033,4,4.528,3.255,4.646,2.335,2.712,2.877,1,2.193,NaN,1.934,4,4.4,2.121,NaN,2.075,3.4,2.193,2.123,6,3.514,4.811,5,2.665,11,3.42,5,2.689,2.642,3.396,NaN,10,NaN,3.16,4,2.736,3.538,0,6,2.9,3.042,3.396,1.934,2,-3,3,2.476,NaN,3.042,6,5,3.278,3.373,8,3.042,5,2,2,3.5266282051282
2020-10-25 14:00:00,2.5,2.429,6,5.59,1.792,3.302,1.226,NaN,5.354,3,2,2.3,2,4,1,4,2.099,2.241,3.373,4,1.627,7,3.892,3.467,5.189,4.151,6,4.835,3.514,2.83,2.925,3.184,3.467,1,2.217,NaN,2.476,4,1.3,2.345,NaN,2.948,6.7,2.689,2.783,5,3.16,3.774,3,2.712,8,2.146,4,2.665,2.736,2.524,NaN,12,NaN,3.514,4,2.406,2.736,1,6,2.9,2.83,5.448,2.028,0,-1,3,2.311,NaN,3.302,2,5,3.396,3.208,6,3.679,1,1,3,3.32333333333333
2020-10-25 15:00:00,3.844,2.854,4,6.156,1.84,1.557,1.344,NaN,5.189,3,-1,4.7,1,4,3,6,1.675,1.533,2.995,3,1.981,6,4.033,3.892,4.505,4.269,4,4.953,4.646,1.958,2.712,2.948,2.783,2,2.901,NaN,2.972,4,9.4,2.548,NaN,3.443,6.8,2.901,2.406,3,2.972,5.024,5,2.099,3,2.5,4,1.958,2.123,1.651,NaN,7,NaN,3.066,4,3.208,3.137,1,2,2.9,2.099,4.434,3.467,2,-1,9,1.698,NaN,3.042,0,2,3.231,3.208,5,2.453,-1,5,2,3.21805128205128
2020-10-25 16:00:00,4.222,3.09,4,5.354,2.005,1.533,1.392,NaN,4.764,1,0,2,3,5,5,5,1.25,1.321,2.665,4,1.887,5,3.561,4.222,5.142,4.151,7,4.717,3.703,2.759,2.075,3.349,3.373,4,2.406,NaN,3.208,6,5.7,3.111,NaN,4.717,8.5,3.16,2.901,6,3.09,3.797,4,2.075,5,2.736,3,2.524,2.689,2.028,NaN,6,NaN,3.255,3,2.995,2.712,0,-1,4.9,1.91,5.024,3.137,3,-1,7,1.84,NaN,3.538,2,1,3.042,2.571,5,2.995,2,4,3,3.3345641025641
2020-10-25 17:00:00,4.764,3.42,5,4.646,2.759,2.524,2.075,NaN,4.717,5,3,4.4,5,6,5,3,2.005,2.075,2.311,5,1.415,4,4.434,4.458,5.472,4.693,8,5.094,2.099,4.458,1.792,6.816,3.302,4,2.288,NaN,3.349,10,7.7,3.216,NaN,5.873,9.1,3.868,3.467,8,2.783,4.198,6,2.453,7,2.241,6,5.307,2.264,1.745,NaN,9,NaN,2.925,5,3.986,3.113,0,2,4.9,2.5,4.859,2.854,2,0,8,1.934,NaN,4.08,3,1,3.325,2.995,7,11.958,3,6,5,4.23089743589744
2020-10-25 18:00:00,5.071,3.467,6,4.528,3.703,3.113,4.976,NaN,4.269,5,5,5,6,6,5,8,4.292,2.453,2.618,6,1.816,9,3.679,4.811,5.142,4.552,6,4.245,3.679,6.84,3.019,3.514,4.033,8,2.736,NaN,4.222,7,4.6,3.215,NaN,5.024,8.3,4.623,3.774,6,3.632,3.538,5,1.91,10,3.349,5,3.561,3.514,1.816,NaN,5,NaN,3.066,5,7.382,3.042,-1,2,8.9,3.137,10.094,3.585,2,3,8,2.712,NaN,5.542,4,1,3.774,3.42,10,7.854,3,4,6,4.66848717948718
2020-10-25 19:00:00,5.495,3.042,6,5.778,3.325,2.547,2.453,NaN,4.269,6,3,3.9,4,6,4,7,6.557,2.807,3.231,7,2.288,7,3.821,4.835,5.495,4.434,6,4.033,4.906,4.882,2.429,5.307,5.59,7,3.774,NaN,4.859,7,5.6,4.407,NaN,5.873,9.9,4.41,4.34,6,4.505,3.42,9,2.807,6,6.109,5,4.481,4.292,4.009,NaN,4,NaN,4.127,3,5.189,3.231,-2,1,9.9,4.67,7.429,4.033,6,9,8,3.113,NaN,5.189,5,0,5.094,6.934,6,10.33,5,6,7,4.96729487179487
2020-10-25 20:00:00,6.061,2.547,5,5.684,2.854,2.17,2.241,NaN,4.316,6,1,6.7,1,6,7,4,4.552,3.467,4.34,6,2.83,9,3.797,3.774,3.538,3.821,6,4.269,3.703,6.368,3.113,4.835,4.575,8,3.019,NaN,4.222,10,5.2,4.15,NaN,9.953,11.5,4.717,4.646,8,4.717,3.42,8,3.962,6,4.175,5,4.175,4.764,5.377,NaN,4,NaN,3.656,7,4.009,3.231,5,4,6.9,4.127,7.453,3.679,8,6,8,3.585,NaN,4.057,6,2,5.943,3.561,7,5.094,7,7,8,5.10060256410256
2020-10-25 21:00:00,5.684,2.005,6,5.825,5.542,3.585,3.113,NaN,4.245,7,8,7,2,6,6,3,4.646,4.953,4.575,8,3.868,8,2.193,2.712,3.373,3.679,9,4.741,3.467,5.283,2.736,3.514,6.675,8,2.453,NaN,3.538,10,6.9,4.693,NaN,10.094,11,5.472,5.472,11,8.797,3.915,7,4.835,5,4.08,6,4.222,3.726,3.42,NaN,4,NaN,3.844,6,3.396,3.514,6,6,5.9,3.962,8.019,2.948,5,3,7,3.278,NaN,3.821,4,2,5.495,3.066,7,4.929,7,10,5,5.25901282051282
2020-10-25 22:00:00,5.873,2.524,6,5.755,5.448,5.071,3.939,NaN,3.16,6,6,5.5,6,4,4,8,4.906,4.08,3.962,12,4.104,7,2.995,3.113,3.679,3.892,7,5.189,2.877,3.915,3.113,3.255,6.863,12,3.09,NaN,2.995,9,4.1,5.102,NaN,5.849,8.9,5.472,5.778,7,6.392,3.09,9,4.198,6,5.377,6,4.505,3.868,3.491,NaN,6,NaN,3.538,6,2.594,7.076,2,5,9.9,4.033,8.467,2.193,0,2,6,3.373,NaN,4.269,0,6,5.755,4.316,6,2.877,6,7,8,5.11296153846154
2020-10-25 23:00:00,5.094,2.476,6,5.991,4.316,3.231,3.609,NaN,3.255,6,3,5.6,4,4,5,7,3.986,3.892,3.443,9,4.033,6,4.269,3.137,3.443,4.009,5,5.094,2.594,2.146,3.962,3.75,6.156,10,3.679,NaN,2.359,4,8.1,4.724,NaN,5,8.7,4.481,4.764,5,4.292,2.618,7,4.552,11,3.821,5,4.741,3.491,3.609,NaN,5,NaN,3.208,8,2.736,4.127,3,4,5.9,3.75,4.269,1.816,3,-1,7,2.995,NaN,4.552,-2,5,5.377,3.09,4,4.882,7,6,6,4.55280769230769
2020-10-26 00:00:00,5.212,3.255,4,6.014,3.137,2.807,2.406,NaN,3.396,6,3,5.5,4,3,3,7,5,4.835,3.491,7,3.632,6,3.75,3.443,3.868,4.41,8,4.741,3.113,1.274,3.703,3.75,3.16,5,3.656,NaN,2.453,0,2.6,4.292,NaN,3.726,7.3,4.08,4.292,6,3.774,2.642,8,5.873,7,6.533,4,7.264,3.538,2.901,NaN,6,NaN,2.877,7,2.5,4.764,5,3,5.9,4.127,3.019,1.58,5,0,9,3.75,NaN,4.693,-2,4,3.443,2.948,3,2.783,6,6,4,4.20775641025641
2020-10-26 01:00:00,4.929,3.514,2,5.189,4.269,3.443,3.632,NaN,2.948,9,2,4.4,3,2,1,5,5.118,5.33,3.396,6,3.844,3,2.17,3.986,3.538,4.08,8,3.939,3.042,1.415,3.585,3.585,3.396,1,3.467,NaN,2.193,3,5.3,4.058,NaN,3.325,6.6,4.009,4.458,5,5.212,2.783,5,5.33,8,3.868,6,7.854,3.16,2.665,NaN,6,NaN,3.042,4,1.934,2.807,4,5,12.9,5.566,3.16,1.604,2,1,6,4.08,NaN,4.552,-1,4,3.373,2.642,2,2.689,4,7,3,3.99203846153846
2020-10-26 02:00:00,4.764,3.585,1,4.222,4.623,3.726,4.552,NaN,2.807,9,1,3.5,2,1,1,3,5.637,5.731,2.995,5,3.609,-1,1.368,3.986,3.514,3.939,6,4.198,3.656,0.802,3.915,3.821,5.071,0,3.255,NaN,1.84,3,1.3,3.67,NaN,2.712,2.2,3.585,3.467,6,4.363,3.113,5,4.623,3,2.335,5,3.75,3.231,2.547,NaN,6,NaN,2.877,1,1.274,4.009,1,3,5.9,5.708,3.16,1.179,-1,-1,7,3.538,NaN,4.245,2,5,3.42,2.736,1,2.925,3,6,1,3.26901282051282
2020-10-26 03:00:00,4.646,3.585,4,2.382,4.646,3.774,4.08,NaN,3.09,6,0,2.2,1,4,2,2,4.717,4.859,3.16,7,3.726,2,2.241,3.986,3.797,4.481,6,2.17,3.585,0.425,3.939,3.726,4.34,3,3.373,NaN,1.887,7,3.9,3.028,NaN,2.476,5.7,3.019,2.736,7,3.703,3.042,6,5.118,-2,2.854,3,2.995,4.198,2.429,NaN,7,NaN,2.901,0,1.698,4.481,-1,0,6.9,5.047,3.208,1.321,0,-4,10,3.679,NaN,4.269,1,3,3.278,3.09,1,2.689,6,8,-1,3.31505128205128
2020-10-26 04:00:00,4.67,3.42,3,2.925,3.797,3.726,3.396,NaN,4.127,5,0,2.3,2,4,3,2,4.269,4.528,3.656,7,3.915,5,2.547,3.325,2.476,2.854,3,1.981,3.373,0.425,3.609,3.443,4.057,11,3.467,NaN,2.099,6,4.4,2.853,NaN,2.783,2.3,2.594,2.571,5,5.66,2.972,5,5.755,1,3.325,5,2.807,3.609,2.217,NaN,6,NaN,2.925,1,1.675,7.288,2,-1,7.9,4.505,4.245,1.462,3,-2,14,3.491,NaN,4.434,2,0,3.113,3.184,0,2.807,6,8,0,3.52897435897436
2020-10-26 05:00:00,4.741,2.359,6,2.311,4.175,3.726,3.514,NaN,5.354,8,4,1.4,5,1,4,4,4.528,4.741,4.127,6,3.632,6,2.972,2.359,2.972,3.632,2,2.005,3.538,0.377,3.208,3.042,3.396,9,3.538,NaN,2.712,3,5.9,3.038,NaN,3.491,5.3,3.019,3.231,4,7.689,3.066,10,6.557,2,3.632,7,6.698,3.467,2.359,NaN,6,NaN,3.16,4,1.887,5.118,4,-3,5.9,4.623,4.646,1.651,5,-1,8,3.632,NaN,4.292,3,5,3.514,3.278,3,3.042,6,6,3,3.98139743589744
2020-10-26 06:00:00,5.165,1.439,6,5.448,4.458,4.34,3.726,NaN,6.651,5,3,2.8,3,-1,4,3,4.646,4.811,3.962,5,3.09,7,3.019,1.604,2.571,3.09,3,2.689,4.057,0.637,3.042,2.877,4.245,4,3.113,NaN,3.066,4,3.6,3.609,NaN,3.868,5.2,3.632,3.774,4,7.123,3.679,7,5.684,4,4.552,7,3.491,4.08,2.594,NaN,4,NaN,3.16,4,2.264,4.198,4,-2,4.9,4.575,5.071,2.075,1,-1,7,3.844,NaN,4.222,3,5,3.491,3.585,4,3.467,6,4,4,3.78569230769231
2020-10-26 07:00:00,5.165,1.108,5,6.014,4.575,4.033,3.821,NaN,6.368,9,0,3.4,1,3,2,6,4.835,4.599,4.198,9,3.396,6,2.5,1.226,2.429,2.854,3,1.58,4.458,0.92,3.255,3.113,5.33,3,3.278,NaN,3.75,4,5,3.897,NaN,4.08,7,4.08,4.009,5,7.972,3.821,5,4.741,7,4.245,6,3.066,5.991,3.042,NaN,6,NaN,3.467,4,3.042,4.151,1,2,4.9,4.741,4.835,2.736,1,2,9,4.835,NaN,5.094,3,5,4.623,3.113,7,3.656,6,6,7,4.22233333333333
2020-10-26 08:00:00,4.175,0.967,5,4.976,4.292,3.726,3.656,NaN,6.698,7,2,5.7,2,7,5,6,4.316,4.292,3.75,6,3.821,6,4.976,1.297,1.627,1.604,4,1.91,4.623,4.222,3.609,3.491,3.656,6,3.609,NaN,4.222,6,2,3.819,NaN,4.104,7.4,4.34,3.939,6,5.684,4.245,7,4.198,6,4.552,6,2.995,5.142,2.783,NaN,6,NaN,3.302,2,3.208,4.222,2,2,12.9,5.307,5.259,3.113,5,5,10,4.222,NaN,4.741,1,5,4.198,4.151,7,3.255,4,9,9,4.56787179487179
2020-10-26 09:00:00,2.995,0.637,7,4.693,4.292,3.75,3.514,NaN,9.009,4,2,0.8,5,6,6,9,4.009,4.245,3.986,13,3.868,4,5.047,1.368,1.25,1.651,4,3.726,4.764,2.807,3.75,4.127,3.656,5,4.057,NaN,3.609,7,10,3.431,NaN,3.962,9.9,3.774,3.609,5,6.085,3.962,5,5.071,6,4.835,5,3.16,4.859,2.925,NaN,5,NaN,5.802,2,3.868,3.892,4,2,6.9,4.34,4.835,3.868,3,3,8,4.575,NaN,4.505,7,3,4.623,6.226,10,1.934,7,8,7,4.72501282051282
2020-10-26 10:00:00,2.123,0.495,6,4.929,4.458,3.632,3.467,NaN,7.901,6,5,3.2,4,4,7,6,2.783,3.137,4.34,7,3.844,6,5.094,1.108,2.311,2.524,3,3.113,5,4.764,3.939,4.198,2.524,10,4.34,NaN,3.915,6,6.8,3.915,NaN,4.481,15.2,4.198,4.575,6,6.462,4.387,1,7.146,4,2.925,4,3.726,4.434,3.019,NaN,9,NaN,7.052,2,3.774,4.552,4,3,9.9,2.995,6.627,3.255,5,-1,9,3.726,NaN,3.491,9,4,6.887,8.066,8,3.208,5,7,8,4.85820512820513
2020-10-26 11:00:00,2.288,0.92,10,5.377,3.844,3.231,2.807,NaN,8.514,5,6,5,2,4,6,6,2.948,3.491,4.458,9,3.137,4,5.755,1.557,2.594,2.476,4,2.995,5.071,2.17,3.349,3.491,3.443,8,4.127,NaN,4.481,5,0.2,3.905,NaN,4.764,17.6,4.976,4.976,10,4.835,NaN,1,8.443,8,3.255,6,3.585,4.835,3.137,NaN,8,NaN,6.58,2,4.387,5.519,5,3,5.9,1.934,6.061,3.797,7,0,8,4.151,NaN,2.476,8,4,6.014,8.278,9,4.057,5,6,6,4.88557142857143
2020-10-26 12:00:00,2.17,1.132,11,5.094,3.656,3.09,3.208,NaN,8.09,4,5,6.8,3,2,6,8,3.821,4.08,3.137,6,2.759,6,6.203,2.429,2.547,2.736,4,2.264,5.33,1.722,2.759,3.019,3.373,4,3.042,NaN,4.363,6,2.3,3.535,NaN,4.269,14.7,4.41,4.292,8,6.651,NaN,3,8.208,7,4.434,5,4.033,4.599,3.302,NaN,7,NaN,6.226,3,4.882,6.84,5,6,7.9,2.17,3.915,4.009,5,0,6,5.542,NaN,1.203,12,4,6.509,8.066,9,4.104,4,3,5,4.8041948051948
2020-10-26 13:00:00,2.099,1.462,10,5.519,5.472,4.693,4.599,NaN,8.278,6,6,5.6,9,2,7,7,3.09,3.797,3.208,7,3.679,6,5.991,1.91,2.123,2.099,2,3.255,4.151,0.991,3.278,3.42,3.585,1,3.349,NaN,3.844,6,4.4,3.387,NaN,4.505,22.5,3.75,3.443,9,5.307,7.948,4,8.278,3,4.623,7,3.962,4.929,2.783,NaN,6,NaN,6.958,6,3.962,7.712,3,6,10.9,4.599,3.915,3.75,3,0,5,5.967,NaN,2.146,12,5,7.217,8.609,7,4.009,4,3,6,5.09039743589744
2020-10-26 14:00:00,2.406,1.061,10,4.906,5.071,NaN,4.481,NaN,8.561,8,10,6.8,9,6,5,5,4.953,5,4.269,9,4.08,6,5.354,1.792,3.042,2.759,1,3.042,3.986,0.991,4.245,4.222,5.519,3,3.538,NaN,3.325,8,8,2.993,NaN,3.491,16,3.585,3.113,10,4.717,7.146,4,8.137,8,5.307,6,3.609,5.825,2.807,NaN,6,NaN,6.769,5,3.373,7.83,2,3,6.9,3.868,5.024,3.514,4,-1,12,4.599,NaN,2.335,11,9,6.91,8.679,9,4.623,7,5,3,5.39684415584416
2020-10-26 15:00:00,5.189,1.156,11,4.788,5.259,NaN,4.693,NaN,8.396,7,6,7,7,6,5,8,5.118,5.354,5.118,7,4.104,6,2.571,1.981,3.042,2.547,2,2.759,5.094,1.156,4.08,3.868,5,8,3.42,NaN,2.854,5,NaN,3.037,NaN,3.302,17.4,3.491,2.877,8,5.283,6.675,2,6.745,6,5.66,6,3.868,6.368,4.788,NaN,5,NaN,6.415,4,3.113,6.91,3,4,9.9,2.382,6.085,3.208,4,-2,7,5.212,NaN,4.505,10,6,7.241,8.868,6,4.245,5,3,5,5.15953947368421
2020-10-26 16:00:00,6.934,1.132,9,4.623,5.802,NaN,5.189,NaN,9.717,8,5,5.2,8,7,7,6,5.236,5.825,6.321,11,4.717,6,3.491,1.958,2.689,1.887,2,2.382,5.283,0.967,4.434,4.387,5.142,6,3.302,NaN,3.325,2,3.7,3.255,NaN,3.208,16.3,3.656,3.09,8,4.906,9.033,0,6.014,2,5.566,8,4.292,6.604,4.08,NaN,6,NaN,6.745,5,3.538,8.868,2,7,6.9,3.184,6.84,3.137,5,0,7,5.495,NaN,3.538,11,6,7.618,7.925,4,4.528,1,4,4,5.18133766233766
2020-10-26 17:00:00,2.901,1.108,7,5.849,5.66,NaN,4.976,NaN,9.057,6,8,6,7,6,8,11,4.693,5.825,7.288,11,4.953,6,5.778,1.627,2.406,2.406,1,1.698,5.59,1.981,4.198,4.175,4.976,6,4.198,NaN,3.821,4,7.9,3.862,NaN,4.057,17,4.835,4.222,7,4.009,7.665,4,5.118,16,6.344,7,4.292,6.25,4.552,NaN,6,NaN,6.509,6,3.821,7.146,1,3,10.9,5.59,7.901,3.632,5,-2,6,5.542,NaN,3.703,7,6,6.675,6.958,11,5.425,8,4,7,5.68924675324675
2020-10-26 18:00:00,1.462,1.085,4,6.368,6.981,NaN,5.967,NaN,8.467,7,7,5.8,8,6,8,21,5.731,6.156,7.925,15,5.283,4,6.863,1.651,2.028,2.052,1,3.208,6.132,1.745,4.693,5.047,5.094,7,4.057,NaN,6.439,8,10.5,4.503,NaN,6.651,18.8,5.024,6.014,7,2.783,5.92,5,4.67,8,7.17,7,5.236,6.769,6.439,NaN,6,NaN,6.321,6,3.585,5.212,3,1,6.9,5.094,9.811,4.269,7,-4,4,5.943,NaN,3.774,5,5,5.354,6.863,12,5.259,5,2,11,5.91036363636364
2020-10-26 19:00:00,2.028,1.108,4,6.91,6.604,NaN,6.156,NaN,8.726,9,8,11.2,7,5,12,12,4.906,7.995,7.854,14,6.274,8,7.83,2.052,3.278,3.302,5,3.349,6.109,2.146,5.542,7.83,5.354,6,6.392,NaN,6.769,9,10.1,6.283,NaN,8.09,18,7.382,8.538,7,5.472,3.726,11,4.717,4,7.146,8,4.764,7.83,3.915,NaN,4,NaN,6.698,7,5.825,3.208,3,2,7.9,3.467,7.359,5.967,8,-2,4,5.991,NaN,3.939,5,4,6.109,6.557,10,6.958,3,9,9,6.37214285714286
2020-10-26 20:00:00,2.476,1.509,8,7.123,6.934,NaN,5.873,NaN,8.326,9,9,10.8,8,8,13,8,3.09,4.575,7.783,11,6.085,7,8.396,2.264,3.066,3.137,5,4.34,6.25,1.769,6.203,6.509,4.316,5,6.627,NaN,8.349,12,7.2,7.793,NaN,9.245,18.7,10.778,8.656,10,4.245,5.896,7,4.788,3,9.528,8,4.41,8.137,5.118,NaN,4,NaN,6.415,8,8.632,6.533,4,1,5.9,3.585,7.972,6.344,7,1,5,4.859,NaN,4.245,3,6,6.58,6.25,13,5.189,4,6,10,6.5688051948052
2020-10-26 21:00:00,1.722,1.84,6,9.08,7.877,NaN,6.392,NaN,7.618,7,8,11.7,9,6,11,8,4.599,4.929,7.618,12,6.769,13,9.009,2.83,4.033,4.575,5,3.797,6.179,1.722,7.076,6.958,4.788,4,6.179,NaN,8.821,12,11.6,7.964,NaN,9.906,17.9,11.109,9.245,15,3.042,7.335,9,4.104,11,8.514,10,5.259,7.854,6.722,NaN,5,NaN,6.698,9,9.08,7.429,2,0,3.9,5.142,8.939,7.689,16,1,8,4.882,NaN,4.528,5,4,5.802,7.83,17,4.929,7,5,7,7.21445454545454
2020-10-26 22:00:00,1.816,2.453,4,8.915,6.651,NaN,5.637,NaN,6.981,9,8,9.6,8,6,10,9,4.505,4.788,7.193,11,6.203,9,8.349,3.137,4.528,5.047,6,3.373,5.684,1.321,6.132,5.731,5.566,3,6.344,NaN,8.656,10,6.4,7.339,NaN,9.434,15.1,11.368,9.033,7,4.505,6.014,3,4.127,7,7.925,8,5.425,7.618,6.675,NaN,4,NaN,6.887,8,9.033,6.156,1,2,10.9,8.467,8.561,8.962,8,0,6,4.34,NaN,4.269,8,3,5.519,6.934,17,3.821,5,4,8,6.56392207792208
2020-10-26 23:00:00,1.84,3.514,4,7.83,5.684,NaN,4.693,NaN,7.193,8,5,6.8,8,6,10,8,3.609,3.821,5.33,9,5.212,6,8.514,4.104,3.962,4.67,5,3.844,5.165,1.108,6.179,5.66,5.849,7,6.486,NaN,7.665,11,9.2,8.334,NaN,8.538,15,9.929,8.184,9,3.915,6.25,6,4.575,5,7.264,9,5.542,5.425,6.91,NaN,2,NaN,6.132,4,9.481,6.604,0,2,6.9,5.991,6.698,8.443,5,3,6,3.868,NaN,4.575,4,5,5.401,5.778,12,3.585,7,8,10,6.17212987012987
2020-10-27 00:00:00,1.627,3.585,3,6.415,4.788,NaN,3.797,NaN,6.675,5,4,5.6,7,6,8,5,4.175,4.033,5.236,7,4.316,6,7.783,4.552,4.127,4.953,4,4.575,6.061,1.156,6.368,5.613,5.708,8,5.448,NaN,7.076,8,4.7,8.115,NaN,7.712,10.9,8.514,7.17,8,3.42,5.425,5,4.151,9,7.783,7,5.448,4.811,5.802,NaN,2,NaN,6.274,2,9.41,5.873,1,2,10.9,6.792,5.825,7.288,5,3,5,3.514,NaN,5.118,1,6,5.094,4.646,12,3.231,12,7,9,5.69588311688312
2020-10-27 01:00:00,1.698,3.703,4,5.425,3.726,NaN,3.325,NaN,6.156,3,4,6.1,6,6,7,6,3.679,3.538,4.693,4,4.033,5,6.769,4.481,4.481,5.425,6,4.953,6.722,1.58,5.542,5.236,5.283,4,4.387,NaN,6.344,7,8.4,6.656,NaN,5.849,11.6,7.241,5.896,12,3.019,4.741,1,4.033,7,6.368,8,5.307,4.599,3.892,NaN,2,NaN,5.778,4,9.104,5.377,2,1,10.9,6.627,5.259,6.769,6,2,7,3.561,NaN,4.835,2,5,4.788,3.609,10,2.854,6,8,8,5.29014285714286
2020-10-27 02:00:00,1.486,3.915,6,5.825,3.679,NaN,3.373,NaN,5.189,4,5,5.2,4,5,7,6,2.995,2.995,4.575,6,4.127,5,5.92,4.764,4.151,5.094,8,4.269,8.302,1.462,5.33,5.165,5.165,4,3.844,NaN,4.717,5,5.8,5.536,NaN,4.528,10.9,5.943,4.859,10,3.75,4.41,4,4.481,3,5.33,10,5.354,4.505,3.396,NaN,4,NaN,4.575,5,7.594,4.316,4,0,8.9,4.175,5,6.085,6,1,8,3.962,NaN,4.505,2,2,3.255,2.877,10,2.712,2,6,11,4.95181818181818
2020-10-27 03:00:00,1.368,3.774,3,5.189,3.986,NaN,3.585,NaN,5.236,6,2,3.8,4,6,7,5,2.972,3.042,4.009,5,4.175,3,5.472,5.236,3.656,4.717,8,3.892,8.443,0.825,4.552,4.34,4.552,6,4.41,NaN,4.292,6,4.1,4.472,NaN,4.67,6,5.236,3.774,7,4.929,3.656,5,4.599,1,4.906,7,5.495,4.033,3.373,NaN,5,NaN,3.255,3,7.5,4.316,5,1,2.9,3.561,4.363,5.472,3,0,7,3.538,NaN,3.939,3,4,3.892,2.453,7,2.736,4,6,13,4.47650649350649
2020-10-27 04:00:00,1.297,3.491,3,5.189,3.726,NaN,3.514,NaN,5.566,6,2,2.4,3,7,8,2,3.019,3.113,3.703,7,4.222,0,5,4.41,3.231,4.127,8,3.75,6.274,2.075,3.939,3.561,3.656,4,4.481,NaN,4.528,7,4.9,4.585,NaN,4.505,7.8,4.953,3.585,5,5,3.42,4,2.995,2,4.623,10,5.354,3.797,3.16,NaN,16,NaN,3.915,5,6.698,4.033,3,2,4.9,3.231,4.198,5.33,5,0,5,3.679,NaN,3.75,2,4,3.019,2.712,4,2.807,8,4,9,4.41845454545454
2020-10-27 05:00:00,1.108,3.278,3,5.047,4.575,NaN,3.726,NaN,6.014,6,4,4.4,5,5,8,1,3.679,3.632,4.363,6,4.104,-2,4.741,4.009,3.278,4.198,6,2.075,5.307,0.873,4.292,3.986,5.731,8,4.811,NaN,4.269,4,8.2,4.009,NaN,4.198,7.6,4.811,3.892,3,3.986,3.302,4,1.792,2,5.047,8,5.542,3.679,2.571,NaN,5,NaN,3.184,3,6.462,3.42,0,5,7.9,3.656,3.844,5.094,4,-4,7,3.491,NaN,3.514,1,5,3.561,3.184,6,2.854,5,4,6,4.13362337662338
2020-10-27 06:00:00,1.061,2.877,2,5.094,4.67,NaN,4.08,NaN,4.811,3,4,3.4,2,3,11,3,3.561,3.774,5.236,4,4.127,1,4.505,3.302,3.42,4.151,6,2.052,4.646,1.085,5.165,4.976,5.094,7,5.165,NaN,4.316,4,6.8,3.705,NaN,3.632,4.1,4.245,3.561,4,1.84,3.113,6,1.627,4,4.269,6,6.533,3.986,3.042,NaN,12,NaN,3.019,0,5.684,3.585,-1,1,6.9,3.679,5.472,4.811,5,-5,6,3.726,NaN,3.09,0,5,4.693,3.491,6,3.255,6,4,5,3.97955844155844
2020-10-27 07:00:00,1.156,2.406,2,3.585,5.684,NaN,5.283,NaN,3.656,-1,3,2,-2,3,11,9,5.33,5.542,4.34,3,4.882,2,4.41,2.453,2.83,3.231,4,2.618,5.024,1.226,3.703,3.656,3.538,8,5.708,NaN,5.377,5,2.9,3.996,NaN,3.986,8.2,3.726,3.609,6,0.66,3.726,4,1.085,2,3.467,6,6.321,4.646,4.198,NaN,6,NaN,4.009,-1,5.142,3.868,0,-2,6.9,4.552,4.222,4.599,5,-2,6,4.198,NaN,3.184,-1,5,4.363,3.821,9,3.538,8,3,5,3.85135064935065
