Datetime,Aberdeen,AstonHill,AuchencorthMoss,BarnsleyGawber,BelfastCentre,BirminghamA4540Roadside,BirminghamAcocksGreen,BirminghamLadywood,BlackpoolMarton,Bournemouth,BrightonPrestonPark,BristolStPaul_s,BushEstate,Canterbury,CardiffCentre,CharltonMackrell,ChilboltonObservatory,CoventryAllesley,Cwmbran,DerryRosemount,EdinburghStLeonards,Eskdalemuir,ExeterRoadside,FortWilliam,GlasgowTownhead,Glazebury,HighMuffles,HullFreetown,Ladybower,LeamingtonSpa,LeedsCentre,LeicesterUniversity,Leominster,Lerwick,LiverpoolSpeke,LondonBloomsbury,LondonEltham,LondonHaringeyPrioryParkSouth,LondonHarlington,LondonHillingdon,LondonMaryleboneRoad,LondonN_Kensington,LoughNavar,LullingtonHeath,MaceHead,ManchesterPiccadilly,ManchesterSharston,MarketHarborough,Middlesbrough,Narberth,NewcastleCentre,NorthamptonKingsthorpe,NorthamptonSpringPark,NorwichLakenfields,NottinghamCentre,Peebles,PlymouthCentre,PortTalbotMargam,Portsmouth,Preston,ReadingNewTown,RochesterStoke,SheffieldDevonshireGreen,Sibton,SouthamptonCentre,Southend_on_Sea,StOsyth,Stoke_on_TrentCentre,Strathvaich,SunderlandSilksworth,Thurrock,WalsallWoodlands,Weybourne,WickenFen,WiganCentre,WirralTranmere,YarnerWood,CwmbranCrownbridge,Average
2021-03-02 08:00:00,32.13077,49.09422,38.91615,22.75098,24.54711,35.12432,NaN,38.31744,24.34754,23.34969,10.17807,30.13507,45.10282,11.17592,30.13507,24.34754,32.13077,40.51271,NaN,7.18452,39.51486,55.8796,4.19097,22.95055,43.50626,19.75743,NaN,NaN,47.49766,41.9097,24.14797,41.51056,51.08992,81.02542,NaN,10.17807,NaN,12.97205,18.31055,15.16732,8.98065,NaN,45.70153,13.37119,54.88175,3.79183,2.39484,NaN,36.32174,36.92045,36.72088,NaN,42.70798,17.16302,39.914,34.32604,16.16517,4.59011,NaN,23.34969,20.95485,18.56001,31.9312,10.97635,15.9656,11.17592,15.9656,48.49551,61.66713,35.52346,17.76173,39.71443,33.12862,29.13722,5.78753,46.30024,24.14797,43.70583,29.0777892647059
2021-03-02 09:00:00,41.11142,49.09422,37.12002,26.34324,25.34539,30.73378,NaN,33.32819,25.14582,25.14582,12.17377,28.73808,42.50841,9.57936,26.94195,26.94195,29.73593,36.92045,NaN,2.19527,39.71443,55.48046,12.37334,19.55786,33.72733,21.55356,NaN,NaN,43.10712,40.71228,30.33464,41.51056,47.09852,82.02327,NaN,8.38194,NaN,12.97205,15.317,13.17162,8.38194,NaN,46.49981,14.96775,55.68003,5.78753,8.98065,NaN,34.32604,38.71658,26.94195,NaN,40.91185,15.36689,40.31314,37.71873,15.9656,8.38194,NaN,23.9484,22.75098,15.76603,32.92905,12.97205,18.95915,12.37334,15.16732,43.9054,61.06842,45.10282,16.16517,40.91185,32.33034,23.74883,10.37764,46.49981,25.54496,43.10712,28.9515905882353
2021-03-02 10:00:00,48.49551,47.49766,40.31314,28.13937,25.34539,30.13507,NaN,35.12432,28.13937,26.54281,14.96775,30.73378,42.70798,12.77248,28.93765,27.9398,28.13937,41.31099,NaN,14.56861,40.71228,54.48261,13.37119,26.54281,40.91185,48.09637,NaN,NaN,40.31314,43.70583,35.12432,41.51056,47.29809,87.41166,NaN,10.37764,NaN,15.16732,17.91141,14.56861,NaN,NaN,47.29809,17.56216,64.66068,14.76818,40.11357,NaN,37.12002,39.914,23.74883,NaN,38.71658,16.96345,39.914,NaN,21.9527,16.76388,NaN,32.33034,21.15442,14.76818,36.92045,15.16732,20.75528,12.97205,17.16302,43.9054,61.06842,55.68003,15.16732,39.31529,28.93765,23.34969,26.34324,47.49766,22.15227,41.51056,32.1965374242424
2021-03-02 11:00:00,57.07702,NaN,40.11357,29.73593,30.73378,31.13292,NaN,31.13292,30.93335,28.73808,17.9613,33.52776,43.9054,14.96775,31.33249,31.33249,29.13722,41.9097,NaN,27.34109,38.71658,54.68218,12.57291,29.9355,40.51271,58.87315,NaN,NaN,35.32389,43.50626,36.52131,40.31314,44.90325,94.59618,NaN,11.37549,NaN,17.16302,17.61205,14.56861,11.17592,NaN,43.9054,19.15872,60.86885,22.55141,37.9183,NaN,37.9183,45.50196,24.34754,NaN,41.71013,17.56216,37.31959,NaN,NaN,27.14152,NaN,32.92905,17.76173,NaN,47.49766,16.16517,21.35399,13.57076,20.55571,47.29809,60.27014,53.68433,13.57076,40.31314,27.54066,22.15227,31.73163,48.29594,22.15227,42.30884,33.5690771875
2021-03-02 12:00:00,57.47616,41.71013,39.11572,31.13292,30.53421,36.12217,NaN,36.72088,33.32819,32.72948,20.35614,31.9312,43.10712,19.35829,33.32819,31.9312,31.13292,43.9054,NaN,37.12002,44.10497,55.68003,14.96775,45.9011,41.11142,58.47401,NaN,NaN,37.31959,42.10927,33.52776,40.71228,43.10712,95.39446,NaN,13.57076,NaN,17.16302,19.55786,15.9656,10.97635,NaN,50.69078,20.35614,55.48046,24.14797,43.30669,NaN,39.51486,45.50196,45.70153,NaN,38.51701,18.56001,36.72088,NaN,28.33894,26.74238,NaN,35.72303,16.36474,NaN,44.90325,15.56646,24.14797,15.56646,20.55571,49.29379,60.46971,51.28949,16.16517,44.70368,23.9484,24.74668,35.9226,48.69508,27.14152,43.50626,35.3480803030303
2021-03-02 13:00:00,63.8624,41.11142,39.914,36.52131,32.92905,36.52131,NaN,40.51271,34.72518,35.72303,19.75743,35.12432,41.51056,22.95055,32.92905,35.12432,30.93335,44.90325,NaN,44.30454,46.69938,58.27444,17.16302,51.8882,42.30884,59.07272,NaN,NaN,NaN,45.50196,33.12862,40.51271,46.10067,96.79145,NaN,13.77033,NaN,16.96345,19.90711,16.76388,NaN,NaN,52.88605,24.14797,57.67573,24.74668,51.08992,NaN,40.51271,45.50196,37.12002,NaN,39.51486,21.15442,38.71658,NaN,31.13292,47.09852,NaN,36.12217,19.35829,NaN,46.30024,20.95485,26.34324,18.95915,25.34539,51.68863,59.47186,51.48906,18.36044,47.69723,23.74883,25.34539,33.32819,46.89895,29.53636,43.70583,37.658703125
2021-03-02 14:00:00,57.27659,42.50841,39.31529,37.51916,33.72733,39.71443,NaN,43.50626,35.9226,39.71443,24.14797,37.12002,46.89895,25.14582,35.12432,34.92475,31.53206,44.90325,NaN,46.69938,44.70368,58.07487,20.55571,55.48046,43.50626,65.8581,NaN,NaN,NaN,45.30239,26.54281,36.12217,46.69938,96.39231,NaN,13.57076,NaN,19.15872,21.50367,20.75528,11.57506,NaN,51.8882,26.54281,56.07917,24.54711,50.09207,NaN,42.90755,47.69723,25.34539,NaN,40.91185,22.75098,38.51701,NaN,36.52131,63.66283,NaN,38.51701,21.35399,NaN,46.89895,23.74883,27.14152,NaN,24.94625,51.48906,60.46971,40.11357,20.15657,49.29379,24.54711,27.9398,31.53206,48.49551,32.13077,44.70368,38.4756928125
2021-03-02 15:00:00,64.26154,43.50626,36.72088,38.91615,32.13077,38.11787,NaN,46.89895,38.51701,37.9183,30.73378,37.71873,52.68648,22.75098,36.52131,34.92475,30.13507,44.10497,NaN,45.10282,43.9054,56.27874,18.75958,54.68218,42.50841,67.45466,NaN,NaN,NaN,44.10497,31.73163,38.71658,35.12432,96.79145,NaN,17.16302,NaN,21.35399,22.35184,21.15442,15.76603,NaN,51.48906,27.54066,52.68648,26.74238,50.49121,NaN,42.50841,49.09422,27.54066,NaN,40.11357,24.54711,36.52131,NaN,35.72303,56.07917,NaN,38.71658,20.95485,NaN,39.51486,22.15227,28.93765,NaN,22.35184,48.09637,62.06627,41.11142,22.15227,46.69938,27.9398,29.73593,41.51056,44.10497,33.12862,45.50196,38.67604234375
2021-03-02 16:00:00,54.28304,42.90755,37.31959,36.32174,28.53851,36.72088,NaN,43.70583,30.73378,38.11787,25.14582,35.9226,51.68863,17.9613,38.11787,34.72518,28.53851,38.71658,NaN,42.30884,45.50196,56.47831,17.56216,55.8796,42.90755,68.85165,NaN,39.51486,NaN,43.9054,28.13937,39.11572,40.71228,97.7893,NaN,16.76388,NaN,22.15227,22.55141,18.75958,13.17162,NaN,47.69723,28.93765,49.69293,27.54066,48.09637,NaN,37.51916,45.10282,28.73808,NaN,38.31744,26.14367,32.92905,NaN,30.53421,33.52776,NaN,32.52991,20.35614,NaN,34.52561,18.95915,26.74238,NaN,19.75743,45.30239,61.66713,45.10282,23.34969,46.49981,29.9355,29.33679,42.50841,39.51486,31.33249,41.71013,36.8529032307692
2021-03-02 17:00:00,61.26799,39.11572,37.71873,31.73163,24.54711,29.13722,NaN,40.31314,27.14152,29.13722,18.56001,27.34109,46.30024,10.17807,31.53206,27.9398,21.35399,36.52131,NaN,39.31529,44.30454,56.27874,13.9699,48.89465,39.31529,67.45466,NaN,41.51056,NaN,38.91615,20.55571,38.31744,39.51486,96.39231,NaN,10.37764,NaN,16.36474,18.01119,13.37119,11.57506,NaN,51.48906,28.73808,48.29594,21.9527,37.12002,NaN,18.16087,33.72733,22.35184,NaN,33.9269,23.15012,34.32604,NaN,28.33894,22.35184,NaN,24.54711,14.36904,NaN,34.52561,14.56861,16.16517,NaN,10.97635,38.71658,60.27014,42.30884,15.9656,39.914,32.33034,28.13937,38.31744,37.71873,32.13077,39.11572,32.5890133846154
2021-03-02 18:00:00,60.86885,35.9226,35.72303,22.75098,28.53851,19.75743,NaN,30.53421,21.55356,19.55786,11.17592,11.57506,43.70583,4.19097,23.15012,22.95055,13.77033,38.51701,NaN,35.72303,44.30454,52.68648,6.38624,16.56431,36.52131,53.08562,NaN,34.32604,NaN,35.52346,17.36259,36.92045,31.53206,94.19704,NaN,6.58581,NaN,9.18022,9.47958,6.18667,5.38839,NaN,53.28519,20.75528,45.70153,7.38409,25.34539,NaN,13.77033,31.53206,18.56001,NaN,34.72518,23.15012,30.33464,NaN,27.34109,14.96775,NaN,16.96345,4.78968,NaN,24.14797,18.16087,7.9828,NaN,9.57936,30.73378,59.871,37.51916,6.18667,27.9398,35.52346,19.75743,30.93335,31.53206,32.72948,32.72948,26.9250633846154
2021-03-02 19:00:00,61.06842,36.12217,34.12647,18.95915,28.93765,23.34969,NaN,22.35184,17.36259,13.37119,3.39269,5.58796,40.31314,2.39484,21.55356,17.36259,7.9828,37.31959,NaN,31.9312,41.9097,49.69293,6.58581,6.38624,31.53206,38.11787,NaN,35.12432,14.76818,35.72303,19.15872,38.71658,20.15657,87.41166,NaN,2.79398,NaN,1.39699,4.39054,1.19742,NaN,NaN,48.69508,13.17162,45.10282,3.9914,12.57291,NaN,11.57506,28.73808,21.9527,NaN,34.52561,22.35184,26.74238,NaN,25.54496,12.17377,NaN,11.57506,1.19742,NaN,27.9398,20.15657,3.39269,NaN,9.37979,12.17377,56.27874,41.51056,2.39484,27.54066,37.51916,13.9699,5.38839,22.15227,27.34109,28.73808,23.2974947692308
2021-03-02 20:00:00,59.07272,34.72518,30.73378,17.16302,29.9355,23.74883,NaN,24.34754,17.9613,10.37764,5.58796,3.39269,39.31529,1.9957,18.95915,14.96775,3.79183,40.91185,NaN,31.33249,33.72733,47.49766,6.38624,17.36259,35.72303,21.75313,NaN,38.91615,23.54926,40.51271,16.36474,36.72088,19.55786,98.78715,NaN,0,NaN,1.39699,3.44258,0.59871,0.59871,NaN,28.93765,7.18452,46.10067,4.19097,7.9828,NaN,21.55356,31.9312,27.9398,NaN,35.72303,24.34754,34.32604,NaN,24.14797,13.57076,NaN,6.58581,2.79398,NaN,28.33894,20.15657,2.39484,NaN,7.78323,22.95055,52.28734,35.12432,2.39484,34.12647,38.31744,9.37979,5.18882,14.16947,24.34754,22.75098,22.5491421212121
2021-03-02 21:00:00,64.46111,34.32604,29.53636,17.9613,29.33679,26.74238,NaN,23.54926,17.36259,9.9785,4.98925,3.59226,37.12002,2.79398,17.16302,12.97205,2.19527,39.914,NaN,32.13077,31.9312,52.28734,4.78968,8.58151,37.12002,18.56001,NaN,39.31529,21.35399,38.11787,17.16302,40.71228,13.9699,89.00822,NaN,0.19957,NaN,1.79613,3.54237,0.79828,0.99785,NaN,28.33894,8.78108,43.30669,3.9914,1.19742,NaN,27.14152,32.13077,33.32819,NaN,32.33034,25.34539,34.12647,NaN,19.55786,41.11142,NaN,7.58366,2.59441,NaN,31.13292,20.55571,1.9957,NaN,10.77678,30.53421,50.89035,30.13507,1.79613,37.12002,40.31314,4.78968,2.99355,11.57506,24.14797,22.35184,22.5506540909091
2021-03-02 22:00:00,60.07057,33.72733,29.33679,16.16517,30.93335,26.54281,NaN,26.34324,15.56646,9.9785,5.78753,3.59226,35.72303,1.9957,21.35399,11.17592,1.9957,36.32174,NaN,37.12002,31.73163,48.09637,0,12.17377,36.52131,19.15872,NaN,43.10712,20.15657,38.71658,21.75313,39.31529,8.58151,77.63273,NaN,0.19957,NaN,1.19742,3.29291,0.79828,0.79828,NaN,29.53636,16.16517,42.70798,3.79183,1.19742,NaN,37.12002,28.73808,35.52346,NaN,32.92905,24.74668,36.32174,NaN,18.75958,31.9312,NaN,9.77893,1.59656,NaN,35.72303,20.75528,2.79398,NaN,15.56646,34.32604,47.09852,33.32819,2.19527,36.32174,38.91615,1.19742,5.9871,12.17377,18.36044,18.56001,22.4410418181818
2021-03-02 23:00:00,50.49121,26.34324,30.73378,18.16087,31.9312,31.73163,NaN,29.53636,14.96775,9.57936,9.77893,5.18882,39.914,1.79613,23.74883,8.38194,1.79613,32.33034,NaN,42.70798,38.71658,46.69938,0,18.56001,33.12862,18.36044,NaN,54.28304,21.9527,38.71658,17.36259,37.71873,24.94625,74.83875,NaN,0.19957,NaN,0.99785,3.14323,0.79828,0.79828,NaN,19.15872,15.76603,42.90755,2.19527,1.39699,NaN,39.914,28.33894,39.31529,NaN,29.53636,22.95055,37.51916,NaN,18.36044,29.33679,NaN,4.59011,0.59871,NaN,32.92905,23.9484,2.79398,NaN,9.77893,32.13077,43.70583,33.12862,2.59441,37.9183,39.914,3.79183,9.18022,11.17592,14.36904,10.97635,22.4327263636364
2021-03-03 00:00:00,51.48906,22.35184,34.72518,13.9699,32.92905,27.34109,NaN,33.12862,12.37334,9.57936,9.57936,8.78108,39.51486,1.39699,19.957,5.18882,1.59656,29.9355,NaN,43.70583,49.09422,45.30239,0,25.34539,40.71228,18.95915,NaN,52.28734,21.15442,35.72303,12.17377,36.72088,27.34109,75.03832,NaN,0,NaN,0.39914,3.19312,0.79828,0.39914,NaN,38.71658,9.18022,38.31744,1.79613,1.19742,NaN,40.71228,26.34324,37.12002,NaN,27.9398,23.9484,42.30884,NaN,17.16302,23.74883,NaN,7.9828,0.79828,NaN,38.71658,23.74883,1.9957,NaN,13.57076,36.72088,43.70583,33.72733,2.79398,39.11572,39.51486,4.59011,8.78108,12.57291,12.37334,18.56001,22.8779790909091
2021-03-03 01:00:00,59.47186,24.34754,36.12217,17.76173,NaN,30.33464,NaN,24.54711,12.77248,9.37979,8.38194,10.57721,49.69293,1.39699,13.37119,4.98925,1.39699,27.54066,NaN,48.29594,51.8882,44.10497,0.39914,28.73808,44.50411,18.16087,NaN,53.48476,22.75098,32.52991,9.37979,33.72733,31.73163,71.8452,NaN,0,NaN,0.39914,3.19312,0.79828,0.19957,NaN,49.29379,6.78538,40.11357,1.79613,1.19742,NaN,40.31314,27.54066,39.51486,NaN,24.74668,25.54496,44.90325,NaN,18.36044,20.75528,NaN,9.57936,1.39699,NaN,39.914,20.95485,1.59656,NaN,19.15872,40.51271,41.71013,35.32389,2.19527,39.31529,39.71443,10.77678,10.37764,13.37119,10.77678,19.35829,23.4632913846154
2021-03-03 02:00:00,47.69723,25.54496,37.9183,16.76388,34.32604,24.14797,NaN,25.14582,12.77248,8.98065,5.58796,9.18022,57.47616,2.39484,15.56646,3.39269,1.59656,28.73808,NaN,49.8925,47.49766,43.70583,3.59226,27.9398,47.8968,14.16947,NaN,57.07702,23.74883,29.33679,3.59226,34.32604,36.12217,76.03617,NaN,0,NaN,1.9957,2.79398,0.79828,0.19957,NaN,48.89465,3.39269,42.50841,4.78968,0.99785,NaN,32.33034,30.53421,39.71443,NaN,26.94195,25.34539,38.11787,NaN,16.76388,14.76818,NaN,16.76388,1.19742,NaN,34.72518,19.15872,1.59656,NaN,17.56216,43.70583,41.11142,37.12002,4.19097,38.11787,42.30884,17.56216,7.78323,17.76173,9.57936,20.35614,23.5401886363636
2021-03-03 03:00:00,60.07057,24.94625,42.90755,12.57291,31.53206,18.16087,NaN,21.15442,7.78323,9.18022,3.39269,7.58366,58.07487,7.78323,17.56216,3.39269,1.59656,29.33679,NaN,49.49336,47.69723,43.70583,2.39484,30.73378,47.49766,14.96775,NaN,57.67573,27.54066,28.13937,2.59441,34.32604,32.92905,78.83015,NaN,0,NaN,1.59656,3.24301,0.79828,0.39914,NaN,48.09637,1.59656,44.90325,2.19527,0.99785,NaN,34.12647,27.9398,35.52346,NaN,27.74023,25.9441,41.51056,NaN,15.56646,13.57076,NaN,13.17162,0.59871,NaN,39.51486,18.16087,1.39699,NaN,16.96345,36.92045,39.31529,37.71873,8.38194,35.12432,45.50196,24.14797,10.17807,19.75743,7.9828,21.35399,23.5983965151515
2021-03-03 04:00:00,49.69293,28.73808,45.10282,14.56861,33.52776,12.77248,NaN,29.13722,12.97205,9.37979,1.39699,7.58366,56.47831,7.38409,16.76388,2.39484,1.39699,25.74453,NaN,47.49766,52.08777,44.70368,0.19957,30.93335,49.69293,17.16302,NaN,58.27444,22.95055,28.33894,3.59226,32.72948,32.13077,81.62413,NaN,0,NaN,1.79613,3.19312,0.59871,NaN,NaN,44.90325,1.59656,45.30239,3.59226,0.99785,NaN,36.52131,28.73808,33.9269,NaN,29.13722,27.74023,35.32389,NaN,15.76603,15.16732,NaN,12.97205,0.19957,NaN,29.73593,21.15442,1.19742,NaN,18.95915,35.12432,40.91185,37.12002,11.9742,34.52561,50.29164,29.53636,20.75528,21.75313,4.98925,22.35184,24.227798
2021-03-03 05:00:00,49.29379,28.93765,45.50196,8.98065,28.73808,8.38194,NaN,24.14797,13.57076,9.37979,0.59871,7.78323,58.67358,9.9785,16.36474,2.39484,1.59656,21.75313,NaN,45.50196,52.28734,44.10497,0.59871,29.33679,49.09422,15.36689,NaN,55.68003,26.94195,27.14152,1.59656,27.74023,31.33249,89.40736,NaN,0,NaN,1.79613,3.14323,0.59871,0.19957,NaN,49.09422,1.19742,46.10067,3.9914,1.39699,NaN,34.72518,30.53421,35.52346,NaN,28.53851,29.53636,42.50841,NaN,13.17162,9.18022,NaN,12.97205,0.19957,NaN,32.72948,23.9484,1.19742,NaN,18.95915,30.33464,42.70798,34.12647,16.96345,31.33249,52.88605,33.9269,14.36904,23.9484,4.59011,21.35399,23.6361939393939
2021-03-03 06:00:00,49.49336,26.34324,45.9011,7.9828,27.9398,8.78108,NaN,16.36474,13.17162,8.98065,0.19957,5.78753,57.67573,8.98065,15.16732,2.19527,1.59656,20.15657,NaN,45.70153,62.06627,44.50411,0,31.13292,50.49121,19.75743,NaN,56.07917,33.12862,23.9484,5.9871,31.33249,29.9355,85.8151,NaN,0,NaN,1.59656,3.04344,0.59871,0,NaN,49.69293,1.19742,44.50411,4.39054,4.78968,NaN,30.93335,25.14582,33.52776,NaN,27.74023,28.53851,39.71443,NaN,9.9785,5.78753,NaN,14.36904,0.19957,NaN,30.53421,23.74883,1.19742,NaN,17.56216,29.13722,43.10712,27.54066,14.36904,21.35399,55.48046,34.12647,4.98925,26.54281,2.79398,18.56001,22.9301393939394
2021-03-03 07:00:00,62.06627,24.14797,49.09422,7.38409,24.14797,14.36904,NaN,12.37334,14.16947,9.18022,0.39914,2.59441,62.86455,9.77893,11.37549,1.39699,1.59656,19.15872,NaN,42.10927,60.86885,47.69723,0,28.33894,48.89465,28.53851,NaN,51.28949,32.52991,21.15442,14.56861,26.94195,23.74883,88.20994,NaN,0,NaN,1.9957,3.09334,0.79828,0.19957,NaN,55.48046,2.19527,42.30884,2.19527,16.16517,NaN,23.15012,26.34324,26.54281,NaN,24.94625,30.53421,34.32604,NaN,8.38194,4.98925,NaN,17.9613,0.19957,NaN,16.56431,26.74238,1.19742,NaN,18.16087,25.9441,42.90755,20.55571,5.9871,11.77463,56.47831,35.72303,8.98065,26.54281,1.59656,16.96345,22.4077801515151
2021-03-03 08:00:00,58.07487,23.34969,49.49336,10.57721,14.36904,6.78538,NaN,8.98065,14.96775,9.77893,1.59656,2.79398,66.45681,11.37549,5.58796,3.39269,2.19527,10.37764,NaN,39.51486,60.27014,53.28519,0,28.53851,37.71873,28.53851,NaN,43.9054,29.53636,17.16302,17.36259,19.35829,19.957,87.61123,NaN,0.99785,NaN,2.59441,3.59226,1.19742,0.79828,NaN,56.07917,4.98925,42.50841,2.39484,18.36044,NaN,14.16947,19.75743,20.15657,NaN,22.55141,28.53851,33.12862,NaN,7.58366,9.37979,NaN,18.56001,0.79828,NaN,11.37549,27.54066,1.79613,NaN,17.9613,24.74668,41.11142,14.36904,5.38839,10.77678,57.07702,37.71873,9.9785,22.15227,3.39269,14.76818,21.0788253030303
2021-03-03 09:00:00,56.87745,25.14582,54.08347,13.57076,17.56216,5.58796,NaN,5.78753,18.75958,11.77463,2.59441,5.58796,64.06197,14.16947,5.38839,6.58581,3.79183,7.58366,NaN,44.90325,57.27659,55.68003,0,27.54066,39.914,31.33249,NaN,48.69508,23.9484,15.76603,27.74023,15.9656,21.75313,87.8108,NaN,1.39699,NaN,4.39054,4.98925,1.59656,1.19742,NaN,53.48476,9.18022,44.70368,4.98925,14.16947,NaN,8.18237,18.95915,12.77248,NaN,21.15442,31.13292,34.12647,NaN,6.98495,5.9871,NaN,19.35829,2.39484,NaN,18.75958,26.54281,2.99355,NaN,18.56001,25.34539,39.914,10.17807,10.77678,9.57936,54.28304,37.12002,7.38409,19.957,4.19097,12.57291,21.4628463636364
2021-03-03 10:00:00,65.25939,22.95055,55.28089,21.15442,24.74668,5.58796,NaN,3.9914,18.16087,16.16517,5.58796,6.18667,64.06197,15.36689,6.38624,9.9785,6.38624,7.38409,NaN,52.68648,54.88175,59.47186,0,25.34539,46.49981,28.93765,NaN,38.71658,23.15012,20.35614,28.53851,13.17162,21.55356,90.40521,NaN,1.79613,NaN,3.9914,7.13463,2.39484,1.19742,NaN,50.09207,11.37549,48.09637,6.18667,16.16517,NaN,10.17807,14.76818,13.77033,NaN,24.34754,28.73808,32.33034,NaN,16.96345,9.18022,NaN,16.56431,3.79183,NaN,16.76388,28.73808,5.9871,NaN,17.9613,20.75528,40.71228,13.37119,14.36904,10.17807,53.28519,36.72088,9.77893,20.75528,4.98925,13.17162,22.4992496969697
2021-03-03 11:00:00,72.84305,23.34969,55.68003,21.35399,29.13722,5.9871,NaN,6.18667,16.76388,18.56001,7.38409,6.58581,65.25939,19.55786,8.38194,11.9742,9.77893,13.37119,NaN,58.07487,55.08132,61.06842,0,32.72948,50.69078,40.11357,NaN,36.72088,20.75528,20.95485,29.33679,18.95915,20.15657,90.20564,NaN,1.59656,NaN,2.99355,9.23011,3.59226,1.39699,NaN,51.68863,13.9699,46.89895,10.77678,22.55141,NaN,9.37979,14.96775,13.57076,NaN,24.94625,22.95055,33.52776,NaN,21.15442,12.77248,NaN,15.16732,3.9914,NaN,16.16517,27.74023,9.37979,17.9613,21.35399,21.9527,49.09422,15.36689,10.57721,9.9785,52.88605,36.12217,10.77678,22.15227,6.38624,13.17162,23.9580805970149
2021-03-03 12:00:00,72.24434,21.35399,56.87745,NaN,29.33679,4.19097,NaN,4.78968,NaN,27.34109,8.78108,9.9785,66.45681,20.15657,8.18237,15.36689,10.57721,13.57076,NaN,55.08132,56.27874,63.06412,0.79828,31.73163,51.28949,40.91185,NaN,43.10712,25.9441,18.16087,31.9312,21.75313,17.16302,90.80435,NaN,2.59441,NaN,5.18882,9.62925,4.39054,NaN,NaN,52.68648,17.9613,45.30239,13.9699,26.54281,NaN,11.9742,20.75528,21.15442,NaN,20.55571,26.74238,34.92475,NaN,32.33034,23.54926,NaN,21.15442,4.98925,NaN,11.9742,30.33464,8.58151,17.16302,23.15012,15.36689,73.8409,17.56216,11.9742,10.97635,52.28734,34.72518,14.36904,22.75098,12.97205,11.9742,26.30660015625
2021-03-03 13:00:00,71.8452,16.56431,55.28089,13.57076,29.73593,4.19097,NaN,3.59226,NaN,19.957,5.78753,10.97635,62.46541,25.34539,9.37979,19.55786,7.18452,10.37764,NaN,62.66498,53.8839,72.04477,2.59441,36.32174,47.49766,41.71013,NaN,51.08992,24.14797,20.75528,27.9398,20.75528,19.15872,91.8022,NaN,3.39269,NaN,5.38839,12.77248,5.9871,3.79183,NaN,56.67788,13.57076,45.70153,14.56861,26.34324,NaN,12.97205,20.35614,36.12217,NaN,23.74883,34.52561,34.92475,65.45896,44.30454,12.97205,NaN,25.34539,5.78753,NaN,9.77893,29.13722,3.9914,19.35829,23.54926,17.76173,76.23574,21.15442,13.37119,7.9828,52.88605,37.31959,12.57291,22.55141,16.96345,12.17377,27.1593919402985
2021-03-03 14:00:00,74.63918,18.36044,52.08777,12.37334,35.52346,5.9871,NaN,6.38624,27.9398,27.9398,6.58581,10.97635,58.47401,30.73378,7.58366,30.33464,4.78968,14.16947,NaN,61.26799,33.72733,75.63703,2.39484,41.31099,39.71443,48.89465,NaN,52.88605,20.95485,20.75528,35.52346,23.15012,19.15872,97.19059,NaN,2.19527,NaN,4.39054,10.32775,3.19312,2.79398,NaN,56.07917,9.9785,52.48691,14.36904,26.34324,NaN,33.12862,21.55356,39.31529,NaN,26.74238,38.91615,29.73593,74.63918,54.68218,10.77678,NaN,22.95055,3.59226,NaN,14.56861,29.53636,4.78968,20.35614,NaN,17.76173,83.8194,25.9441,8.98065,4.19097,52.88605,39.11572,14.16947,21.35399,26.94195,11.77463,28.5347867164179
2021-03-03 15:00:00,74.43961,18.36044,50.09207,12.77248,31.53206,5.38839,NaN,5.78753,25.54496,42.90755,12.77248,7.9828,55.08132,27.14152,6.18667,69.05122,3.39269,11.77463,NaN,63.46326,27.14152,73.64133,3.39269,46.30024,41.9097,50.69078,NaN,50.29164,10.77678,18.56001,30.13507,21.35399,18.75958,85.21639,NaN,0.59871,NaN,3.19312,6.93506,1.59656,1.39699,NaN,61.06842,9.18022,52.68648,12.57291,21.75313,NaN,43.50626,18.16087,45.70153,NaN,27.9398,44.10497,20.15657,74.83875,58.47401,15.36689,NaN,19.957,1.19742,22.95055,11.77463,30.53421,4.78968,16.96345,NaN,17.9613,86.01467,50.09207,8.78108,5.38839,56.47831,38.91615,18.56001,14.36904,33.72733,9.37979,28.9545254411765
2021-03-03 16:00:00,69.25079,17.9613,51.28949,15.9656,31.73163,3.79183,NaN,3.79183,23.34969,43.10712,11.37549,3.9914,57.07702,24.74668,2.59441,44.90325,5.18882,7.78323,NaN,61.66713,47.49766,76.63488,34.12647,50.69078,40.51271,46.49981,NaN,47.09852,10.17807,16.96345,32.52991,18.75958,15.76603,90.60478,NaN,0.39914,NaN,2.19527,4.88946,1.59656,0.99785,NaN,65.65853,10.77678,42.70798,9.9785,16.36474,NaN,37.51916,20.15657,53.28519,NaN,24.54711,41.9097,19.35829,69.64993,62.06627,9.18022,NaN,17.16302,1.59656,24.74668,6.58581,31.13292,5.58796,14.96775,NaN,17.36259,87.61123,60.27014,8.58151,5.38839,57.67573,39.914,15.56646,10.97635,44.10497,7.78323,28.7894398529412
